case,shield,dry_pressure_pa,base,base_pressure_pa,base_temperature_k,deposited_heat_w_m2,heat_source,atomic_o_fraction_at_top,status,exobase_temperature_k,exobase_radius_R,molecular_loss_kg_s,jeans_lambda_N2,atomic_o_fraction_at_base,jeans_lambda_O,atomic_o_loss_mixed_kg_s,atomic_o_loss_eddy_kg_s,atomic_o_loss_separated_kg_s,atomic_o_fraction_at_exobase_eddy,atomic_o_fraction_at_exobase_separated,homopause_pa,flags
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,baseline_180K,0.1,180.0,0.0,swept,5.0458e-21,converged,179.99999407648068,2.1677816397001424,4.899402151476387e-06,24.366210048975596,5.045799999999983e-21,13.916888374264081,4.761882519931979e-22,1.147362715748027e-20,3.8299087112774315e-19,1.2157718647800815e-19,4.05825916420123e-18,3.6998781608076215e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,baseline_180K,0.1,180.0,1e-06,swept,5.0458e-21,converged,194.28434822576736,2.2495462641645396,5.790379268803398e-05,21.754207373676937,5.045799999999983e-21,12.425029378041613,1.833745878716921e-21,4.797741334601774e-20,1.5243222831475425e-18,1.3201634701462718e-19,4.194379093403915e-18,4.138071952941924e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,baseline_180K,0.1,180.0,3e-06,swept,5.0458e-21,converged,223.31250901795698,2.4406714111057934,0.0032986407650571607,17.444303862769946,5.045799999999983e-21,9.963405434696218,1.6375761192661665e-20,5.036324121231051e-19,1.4638477163542386e-17,1.5518230848588183e-19,4.510497387132237e-18,5.06334277298013e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,baseline_180K,0.1,180.0,1e-05,swept,5.0458e-21,converged,317.95181150840966,3.531134561658051,11.987545835026339,8.468381931973687,5.045799999999983e-21,4.836760654243289,1.2307710690123326e-18,6.575137545685615e-17,1.5289915562126338e-15,2.6956133324326564e-19,6.268416433064837e-18,8.449139662280812e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,0.0,swept,5.01502e-21,converged,142.94237601906906,1.7576330289858455,1.1710214641835589e-11,37.84310879444288,4.689018954581725e-21,21.614289615365717,3.4178437573263824e-25,5.683014478982339e-24,3.7202227494486894e-22,7.796659093613999e-20,5.103859692251355e-18,2.4400451561496525e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,1e-06,swept,5.01502e-21,converged,157.85951046696616,1.8141511773186678,1.0209620381628624e-09,33.19951822824799,4.689018954581725e-21,18.96207856425738,4.072496911198648e-24,7.462523964027558e-23,4.559587564088949e-21,8.592251161719477e-20,5.2498486749730826e-18,2.860551311717746e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,3e-06,swept,5.01502e-21,converged,188.0826917255011,1.9427243330595212,9.74243200006555e-07,26.02052152628097,4.689018954581725e-21,14.861757031295571,1.7894282125707964e-22,3.931721725362604e-21,2.1294999562447075e-19,1.0302686391581982e-19,5.5801431923703576e-18,3.774238190501838e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,1e-05,swept,5.01502e-21,converged,298.8024931952832,2.6875509088925376,0.5567146446946143,11.839547157527686,4.689018954581725e-21,6.762219313630011,2.2877877589791102e-19,9.144247292264831e-18,3.635573878910198e-16,1.87419259983915e-19,7.451423219695522e-18,7.509458232241176e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,1.6751049043095798e-06,"leak 0.1%, quiet Sun",5.01502e-21,converged,168.0008430700354,1.8550493931785252,1.347490007844692e-08,30.50767205726751,4.689018954581725e-21,17.424616537666974,1.6952915060307243e-23,3.308108630204321e-22,1.9361390745719105e-20,9.149921423933757e-20,5.355180974527619e-18,3.1372298878540254e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,4.18776226077395e-06,"leak 0.1%, solar maximum",5.01502e-21,converged,206.30752377224906,2.031142428345299,2.2923403230775983e-05,22.68927210885293,4.689018954581725e-21,12.959096494593544,1.0079805371944603e-21,2.454072836193727e-20,1.2480711512521386e-18,1.141608753365894e-19,5.805895122912375e-18,4.382886084163301e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,9.635751896369723e-10,"titania film, quiet Sun",5.01502e-21,converged,142.9566921157626,1.7576853255271352,1.1765858180471033e-11,37.8381932400009,4.689018954581725e-21,21.611482070723802,3.4268558759082047e-25,5.698548193616227e-24,3.730131062036047e-22,7.797410063643921e-20,5.1039949990092925e-18,2.4399580389315904e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,0.3,142.94,9.635751896369722e-08,"titania film, solar maximum",5.01502e-21,converged,144.37452430751628,1.7628825334553964,1.8726346511785053e-11,37.3561462554433,4.689018954581725e-21,21.336158413012797,4.436125258192894e-25,7.447340543475994e-24,4.841440679446246e-22,7.871896967988062e-20,5.117440512185679e-18,2.4795173757490183e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere_top,0.1,158.34,0.0,swept,5.01502e-21,converged,158.3429999933962,1.9040413511963457,5.124604022407366e-09,31.53557567213754,5.015020000000006e-21,18.011709066168347,1.0713787140041341e-23,2.0746164372160135e-22,7.676285589261398e-21,9.711078621379926e-20,3.593194941495654e-18,2.9327150488146354e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere_top,0.1,158.34,1e-06,swept,5.01502e-21,converged,172.36971855832235,1.963275653855344,1.3733758515591673e-07,28.095305228222408,5.015020000000006e-21,16.046780599697232,6.568872254223936e-23,1.3827719109703269e-21,4.836758683660765e-20,1.0556802630002877e-19,3.6926340770495255e-18,3.349632269020722e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere_top,0.1,158.34,3e-06,swept,5.01502e-21,converged,200.7994366189348,2.097758425118986,2.6018587680424802e-05,22.571376457124686,5.015020000000006e-21,12.891759776178358,1.1632231607231481e-21,2.870696703365057e-20,9.085874297126804e-19,1.23764741516665e-19,3.917205473217171e-18,4.205094482894557e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere_top,0.1,158.34,1e-05,swept,5.01502e-21,converged,304.19439494510016,2.8622338471480453,1.2950049296256796,10.91992580381026,5.015020000000006e-21,6.23697276521108,3.8230116742602885e-19,1.6193965009023067e-17,3.938764629294152e-16,2.1243214857633103e-19,5.166864523118354e-18,7.598591967128345e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,10.0,156.3,0.0,swept,5.01502e-21,converged,156.29835609752365,1.8829399272733327,2.4424712841815275e-09,32.30614465085612,8.868419561555439e-23,18.451823570637544,1.2564310666267207e-25,2.3887541278983766e-24,6.935730384178589e-22,1.686083255842803e-21,4.895530574380315e-19,2.8623675207974913e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,10.0,156.3,1e-06,swept,5.01502e-21,converged,174.70512817826568,1.9848319282865798,2.622762076090677e-07,27.418684709402743,8.868419561555439e-23,15.66032524971777,1.659657680066046e-24,3.589297617125911e-23,9.60210310684499e-21,1.9179495616648504e-21,5.130906213227513e-19,3.404651320948293e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,10.0,156.3,3e-06,swept,5.01502e-21,converged,212.1986962589125,2.2374797158042004,0.00028969216756545276,20.025076786212274,8.868419561555439e-23,11.43742739472525,7.670581980263879e-23,2.1275202882562525e-21,4.937917433374029e-19,2.4597537175828134e-21,5.709022297415479e-19,4.768760335817006e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,middle_atmosphere,10.0,156.3,1e-05,swept,5.01502e-21,converged,317.9182274175905,3.828810131962769,21.715647362985294,7.81082215328281,8.868419561555439e-23,4.461191945730433,2.9467235208902794e-20,1.7834464908078516e-18,3.0616086356584587e-16,5.367436623741759e-21,9.214176261129967e-19,9.176351309201966e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,baseline_180K,0.1,180.0,0.0,swept,5.01502e-21,converged,179.99999407648068,2.1677816397001424,4.899402151476387e-06,24.366210048975596,5.015020000000006e-21,13.916888374264081,4.732834451446625e-22,1.1403636622003838e-20,3.8065457975406535e-19,1.2083555070176051e-19,4.033503284643177e-18,3.6998781608076215e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,baseline_180K,0.1,180.0,1e-06,swept,5.01502e-21,converged,194.28434822576736,2.2495462641645396,5.790379268803398e-05,21.754207373676937,5.015020000000006e-21,12.425029378041613,1.8225598035362033e-21,4.7684745229408015e-20,1.515023729920057e-18,1.312110310763999e-19,4.168792865552063e-18,4.138071952941924e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,baseline_180K,0.1,180.0,3e-06,swept,5.01502e-21,converged,223.31250901795698,2.4406714111057934,0.0032986407650571607,17.444303862769946,5.015020000000006e-21,9.963405434696218,1.627586703722353e-20,5.005601925255908e-19,1.4549180654149726e-17,1.5423567733617478e-19,4.482982798845776e-18,5.06334277298013e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte_nir_collisional,titania_stack,101325.0,baseline_180K,0.1,180.0,1e-05,swept,5.01502e-21,converged,317.95181150840966,3.531134561658051,11.987545835026339,8.468381931973687,5.015020000000006e-21,4.836760654243289,1.2232632142610204e-18,6.535028398740422e-17,1.519664519845717e-15,2.67916975988277e-19,6.230178322594824e-18,8.449139662280812e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,0.3,215.27,0.0,swept,0.000299893,converged,215.23717871590463,2.926489209992133,0.03205558063869643,15.094258739691396,0.00022631003426514684,8.621164865209588,0.002500736004177357,0.08886825403435027,4.1064726375575615,0.008042343366913517,0.3716249783112369,5.0271168629720315e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,0.3,215.27,1e-06,swept,0.000299893,converged,231.08412443358623,3.12972947928053,0.1925453935074734,13.146165557641963,0.00022631003426514684,7.508501250197097,0.006493674713497856,0.2563419461917389,11.316636376016053,0.008933732776244645,0.39439431123627466,5.666786455024367e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,0.3,215.27,3e-06,swept,0.000299893,converged,260.6080314461812,3.6287452673420835,3.186655507304653,10.05383445798818,0.00022631003426514684,5.742300160916234,0.02833923160706769,1.378379999939042,56.301309408324826,0.011007398836417315,0.44960821231980524,6.723762442393047e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,0.3,215.27,1e-05,swept,0.000299893,converged,296.3626039007568,5.023222624018337,81.23796148105059,6.386606816787223,0.00022631003426514684,3.6477439035816985,0.14878481137441407,10.772726255065502,394.2468117539837,0.016385920211827276,0.5996714896686833,8.718662888931671e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,0.3,215.27,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000299893,converged,241.6407452578943,3.28615956610557,0.5617946709646859,11.973391802308043,0.00022631003426514684,6.838665382885641,0.011431035042003686,0.4848547688371567,20.800432918882592,0.009599086954589829,0.4118040640506235,5.995091492535037e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,0.3,215.27,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000299893,converged,273.5592575558035,3.9376077044372977,9.53763372983845,8.826573575474532,0.00022631003426514684,5.041343685792959,0.04995779359414085,2.700830832348624,106.69731762625074,0.01223483012838397,0.4833414742885689,7.221651848851758e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere_top,0.1,238.99,0.0,swept,0.000299893,converged,236.75803704175962,3.8408842234334943,2.3114520627830726,10.455385764235842,0.00029989299999999997,5.971648290738484,0.03239029329561108,1.5834329802480291,41.60232844049168,0.014660579402961636,0.38518475177546224,6.018395236957585e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere_top,0.1,238.99,1e-06,swept,0.000299893,converged,248.25193525767918,4.120055041376371,6.533431825892765,9.295662503961651,0.00029989299999999997,5.309266281971714,0.05551791701946528,2.9761472904998194,75.87935539023826,0.016076354937396727,0.40988006661104187,6.50852956747002e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere_top,0.1,238.99,3e-06,swept,0.000299893,converged,263.20977385095205,4.626089575404385,24.382213067414003,7.8083623433975164,0.00029989299999999997,4.459787012442625,0.10910621301419719,6.755717776763543,165.23368160849566,0.018568992683884292,0.454166844487295,7.06314123001028e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere_top,0.1,238.99,1e-05,swept,0.000299893,converged,277.9386829832976,5.851118298437986,134.4340985117273,5.846394728925135,0.00029989299999999997,3.339198942748904,0.25877663815487817,21.053553499657355,482.5408366897089,0.024398699066079978,0.5592105229019065,8.24935105827774e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,10.0,253.75,0.0,swept,0.000299893,converged,240.09894218490217,4.486993497342775,10.192169085022616,8.825317151330875,1.7964823032765083e-06,5.040626072568627,0.0004235581401775299,0.024367730585492065,4.798050336261637,0.00010335345402522044,0.02035048249978412,6.373725534039026e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,10.0,253.75,1e-06,swept,0.000299893,converged,246.03634629374343,4.823947771751461,21.024850514413124,8.010767774369704,1.7964823032765083e-06,4.575391933500225,0.0006149652705728069,0.03860951133985612,7.427697527171085,0.0001127889771654892,0.0216983426547398,6.703695226719947e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,10.0,253.75,3e-06,swept,0.000299893,converged,251.5230024904491,5.349758485081619,48.40385719025322,7.065845276505643,1.7964823032765083e-06,4.035694504204782,0.0009423949684697668,0.06678337370165116,12.474733159257806,0.00012730877500643936,0.023780514655222566,7.199853577142076e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,middle_atmosphere,10.0,253.75,1e-05,swept,0.000299893,converged,252.79124856375583,6.633716810352878,164.28097403860937,5.66966038780609,1.7964823032765083e-06,3.23825619899396,0.0017562716123032914,0.15857853383065834,28.12756855386447,0.0001622092663290831,0.028771562887670337,8.098096534091739e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,baseline_180K,0.1,180.0,0.0,swept,0.000299893,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,0.00029989299999999997,13.71975342826452,3.3848292306250065e-05,0.0008088461780687775,0.02652878563957431,0.007166308559524876,0.235042791518904,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-06,swept,0.000299893,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,0.00029989299999999997,12.228192185709727,0.00013008133868672614,0.00337751101992556,0.10545956640085455,0.007786604308692391,0.2431293071392625,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,baseline_180K,0.1,180.0,3e-06,swept,0.000299893,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,0.00029989299999999997,9.768510554304408,0.0011551963498149316,0.03531526749323234,1.0092264392700774,0.009167966567800034,0.2619987022989719,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-05,swept,0.000299893,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,0.00029989299999999997,4.733813082071489,0.07944031490680929,4.215309256509284,96.9131980953684,0.015913100802096413,0.3658544122151145,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,0.3,199.83,0.0,swept,0.000251588,converged,199.8270633711573,2.547555879741941,0.0011178949712900342,18.676607125561663,0.00019682106295665269,10.667241891701346,0.0003537591480506723,0.010476926361695905,0.5137738976472027,0.0058290500595964585,0.28584850797927724,4.44543790245444e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,0.3,199.83,1e-06,swept,0.000251588,converged,215.56181987589574,2.6912450494347704,0.009435329048236312,16.388942170069885,0.00019682106295665269,9.360630081358138,0.0011171749512442482,0.03649413120319117,1.703296941486354,0.006429443917527698,0.30008255571858505,4.94585178827481e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,0.3,199.83,3e-06,swept,0.000251588,converged,247.40715999818434,3.0523897312333736,0.31276476260241515,12.589942897203287,0.00019682106295665269,7.190811767056213,0.0072190798603803796,0.28814585905137,12.305096423686425,0.007856011480950734,0.33548626760397904,6.062310482462745e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
