layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
59,29.2587,393.736,262.994,3.49318e-07,4.06509,-4.06463,3.70825,58.2248,7.38401,3.59784e-07,9.77196e-15,1.51976e-06,1.17404e-11,1.17452e-10,4.64582e-11,8.8139e-13,7.0872e-09,5.69399e-08,1.81825e-10,1.0415e-14,1.83501e-18,1.81712e-13,1.71746e-14,1.8351e-10,0.00174784,0.00736731
60,25.4308,403.631,262.891,3.49318e-07,4.08611,-4.08605,3.73699,56.9928,7.27128,4.75053e-07,1.1394e-14,1.36698e-06,1.91184e-11,1.27194e-10,5.00153e-11,8.30833e-13,9.27362e-09,5.69938e-08,1.28031e-10,7.19915e-15,6.47091e-19,9.92058e-14,6.44885e-15,1.9638e-10,0.00197035,0.00737017
61,22.1037,413.606,262.323,3.49318e-07,4.03895,-4.03916,3.69533,55.2678,7.23236,6.12876e-07,1.30073e-14,1.2279e-06,3.00258e-11,1.36124e-10,5.3295e-11,7.78161e-13,1.23762e-08,5.70311e-08,9.07703e-11,4.93026e-15,2.31093e-19,5.47843e-14,2.44713e-15,2.07979e-10,0.00218299,0.00736963
62,19.2119,423.644,261.36,3.49318e-07,3.93672,-3.93716,3.59604,53.2315,7.26133,7.74887e-07,1.45817e-14,1.10266e-06,4.56915e-11,1.44203e-10,5.62881e-11,7.2541e-13,1.65492e-08,5.7057e-08,6.48964e-11,3.35934e-15,8.3878e-20,3.0639e-14,9.42562e-16,2.18267e-10,0.00238064,0.00736618
63,16.6984,433.732,260.042,3.49318e-07,3.79439,-3.79487,3.45417,51.0111,7.34322,9.62731e-07,1.60981e-14,9.90875e-07,6.76456e-11,1.51433e-10,5.89985e-11,6.74127e-13,2.19561e-08,5.70751e-08,4.68165e-11,2.28456e-15,3.10154e-20,1.73654e-14,3.69717e-16,2.27274e-10,0.00255984,0.00736011
64,14.5137,443.857,258.419,3.49318e-07,3.62505,-3.62557,3.28286,48.7346,7.45027,1.17821e-06,1.75431e-14,8.91344e-07,9.77894e-11,1.57826e-10,6.1431e-11,6.24976e-13,2.87504e-08,5.70878e-08,3.40843e-11,1.55405e-15,1.16947e-20,9.97216e-15,1.48115e-16,2.35074e-10,0.00271879,0.00735179
65,12.6149,454.009,256.578,3.49318e-07,3.43741,-3.43783,3.09127,46.4187,7.59427,1.42364e-06,1.8903e-14,8.02262e-07,1.38524e-10,1.63376e-10,6.35802e-11,5.77683e-13,3.70639e-08,5.70969e-08,2.50478e-11,1.0589e-15,4.49448e-21,5.79447e-15,6.07237e-17,2.41772e-10,0.0028571,0.00734182
66,10.9645,464.178,254.578,3.49318e-07,3.24032,-3.24072,2.88837,44.116,7.76072,1.70198e-06,2.01741e-14,7.22402e-07,1.92857e-10,1.68089e-10,6.54427e-11,5.32119e-13,4.69884e-08,5.71033e-08,1.85787e-11,7.23593e-16,1.76013e-21,3.4032e-15,2.55139e-17,2.47481e-10,0.00297536,0.0073306
67,9.53002,474.359,252.448,3.49318e-07,3.04165,-3.04192,2.68241,41.8717,7.92665,2.01702e-06,2.13636e-14,6.50922e-07,2.64546e-10,1.71977e-10,6.70153e-11,4.88284e-13,5.85645e-08,5.7108e-08,1.39057e-11,4.96435e-16,7.02402e-22,2.01863e-15,1.09952e-17,2.52319e-10,0.00307496,0.00731836
68,8.28321,484.546,250.219,3.49318e-07,2.84763,-2.84789,2.47967,39.7141,8.05702,2.37383e-06,2.24842e-14,5.8702e-07,3.58312e-10,1.75036e-10,6.82867e-11,4.46019e-13,7.17664e-08,5.71114e-08,1.05002e-11,3.4226e-16,2.85572e-22,1.2081e-15,4.86323e-18,2.56403e-10,0.0031578,0.00730532
69,7.19952,494.736,247.995,3.49318e-07,2.66005,-2.6602,2.28236,37.247,8.02159,2.78039e-06,2.35417e-14,5.29486e-07,4.80461e-10,1.77216e-10,6.92162e-11,4.0449e-13,8.65065e-08,5.71139e-08,7.99996e-12,2.3722e-16,1.1807e-22,7.27748e-16,2.20813e-18,2.5984e-10,0.00322597,0.00729218
70,6.25761,504.927,245.803,3.49318e-07,2.48274,-2.4829,2.09439,35.1773,8.05034,3.24677e-06,2.45597e-14,4.77884e-07,6.38914e-10,1.78482e-10,6.97715e-11,3.63664e-13,1.02638e-07,5.71158e-08,6.14696e-12,1.65373e-16,4.96016e-23,4.40627e-16,1.02884e-18,2.62726e-10,0.00328152,0.00728649
71,5.43892,515.122,243.662,3.49318e-07,2.31892,-2.319,1.91862,33.5083,7.98896,3.78634e-06,2.55677e-14,4.3184e-07,8.43757e-10,1.78784e-10,6.99127e-11,3.23611e-13,1.19949e-07,5.71171e-08,4.76135e-12,1.16019e-16,2.11605e-23,2.67786e-16,4.91738e-19,2.65147e-10,0.00332643,0.00728084
72,4.72735,525.321,241.579,3.49318e-07,2.17063,-2.17073,1.75707,31.6813,7.81076,4.41659e-06,2.66011e-14,3.91019e-07,1.10776e-09,1.78066e-10,6.95986e-11,2.84548e-13,1.38183e-07,5.71182e-08,3.71526e-12,8.19317e-17,9.15877e-24,1.63112e-16,2.40933e-19,2.67177e-10,0.00336249,0.00727526
73,4.10887,535.526,239.599,3.49318e-07,2.03795,-2.03798,1.61,30.203,7.52712,5.16215e-06,2.76943e-14,3.54912e-07,1.44768e-09,1.76244e-10,6.87736e-11,2.46544e-13,1.57043e-07,5.7119e-08,2.91812e-12,5.82302e-17,4.01317e-24,9.93299e-17,1.20948e-19,2.68882e-10,0.00339135,0.00726992
74,3.57131,545.74,237.738,3.49318e-07,1.92117,-1.92123,1.4777,28.8181,7.15674,6.05495e-06,2.88891e-14,3.23159e-07,1.88469e-09,1.73258e-10,6.73969e-11,2.10007e-13,1.76223e-07,5.71196e-08,2.30479e-12,4.1638e-17,1.77684e-24,6.03431e-17,6.2144e-20,2.70316e-10,0.00341438,0.00726486
75,3.10407,555.969,235.983,3.49318e-07,1.82096,-1.82097,1.36032,27.5954,6.71723,7.13554e-06,3.02344e-14,2.95476e-07,2.44497e-09,1.69086e-10,6.54524e-11,1.75582e-13,1.95405e-07,5.71201e-08,1.82852e-12,2.99483e-17,7.93893e-25,3.65144e-17,3.26562e-20,2.71524e-10,0.0034327,0.00726005
76,2.69797,566.215,234.305,3.49318e-07,1.73701,-1.73705,1.25754,26.6179,6.24027,8.45453e-06,3.17812e-14,2.71556e-07,3.16063e-09,1.63768e-10,6.29608e-11,1.43978e-13,2.1429e-07,5.71205e-08,1.45584e-12,2.16636e-17,3.57727e-25,2.19915e-17,1.75332e-20,2.72544e-10,0.00344723,0.00725542
77,2.34499,576.479,232.681,3.49318e-07,1.66874,-1.66874,1.1684,25.7706,5.76096,1.00762e-05,3.35783e-14,2.51018e-07,4.0713e-09,1.57397e-10,5.99716e-11,1.15742e-13,2.32592e-07,5.71207e-08,1.16256e-12,1.57582e-17,1.62494e-25,1.31773e-17,9.61192e-21,2.7341e-10,0.00345872,0.00725092
78,2.0382,586.764,231.067,3.49318e-07,1.61497,-1.615,1.09173,25.2121,5.30979,1.20769e-05,3.56721e-14,2.33485e-07,5.22439e-09,1.50157e-10,5.65837e-11,9.13203e-14,2.50075e-07,5.7121e-08,9.31013e-13,1.15288e-17,7.44757e-26,7.86346e-18,5.37551e-21,2.74146e-10,0.00346773,0.00724641
79,1.77154,597.066,229.397,3.49318e-07,1.57421,-1.57421,1.02626,24.9072,4.90134,1.45432e-05,3.81031e-14,2.18587e-07,6.67524e-09,1.42303e-10,5.2934e-11,7.09198e-14,2.66532e-07,5.71212e-08,7.48019e-13,8.48855e-18,3.45231e-26,4.68511e-18,3.0655e-21,2.74774e-10,0.00347469,0.00724172
80,1.53977,607.381,227.605,3.49318e-07,1.5449,-1.54493,0.970457,24.9522,4.54258,1.75703e-05,4.08994e-14,2.05926e-07,8.48926e-09,1.34138e-10,4.91809e-11,5.44441e-14,2.81811e-07,5.71213e-08,6.03505e-13,6.29521e-18,1.62361e-26,2.79694e-18,1.78164e-21,2.75312e-10,0.0034799,0.00723666
81,1.33832,617.703,225.644,3.49318e-07,1.5266,-1.5266,0.922619,25.3373,4.24879,2.12629e-05,4.40761e-14,1.9509e-07,1.07447e-08,1.2594e-10,4.54669e-11,4.15044e-14,2.9579e-07,5.71214e-08,4.8949e-13,4.7059e-18,7.76967e-27,1.67902e-18,1.05523e-21,2.75774e-10,0.00348361,0.00723109
82,1.16323,628.02,223.491,3.49318e-07,1.51742,-1.51744,0.880867,25.69,3.98655,2.5731e-05,4.76271e-14,1.85646e-07,1.35382e-08,1.17965e-10,4.19167e-11,3.15729e-14,3.08395e-07,5.71215e-08,3.99579e-13,3.54773e-18,3.79182e-27,1.01693e-18,6.36771e-22,2.76173e-10,0.00348604,0.00722495
83,1.01105,638.324,221.142,3.49318e-07,1.51649,-1.51649,0.843222,26.3617,3.79957,3.10826e-05,5.15188e-14,1.77157e-07,1.69923e-08,1.10431e-10,3.86307e-11,2.40894e-14,3.19569e-07,5.71216e-08,3.28623e-13,2.69774e-18,1.88976e-27,6.2327e-19,3.91534e-22,2.76517e-10,0.00348739,0.00721823
84,0.87877,648.603,218.614,3.49318e-07,1.52185,-1.52186,0.807717,27.0157,3.66509,3.74192e-05,5.56872e-14,1.69215e-07,2.12725e-08,1.03535e-10,3.56903e-11,1.85361e-14,3.29283e-07,5.71216e-08,2.72488e-13,2.06864e-18,9.62028e-28,3.87548e-19,2.45262e-22,2.76814e-10,0.00348782,0.007215
85,0.763801,658.849,215.949,3.49318e-07,1.53544,-1.53543,0.773428,27.652,3.57337,4.48925e-05,6.01124e-14,1.61518e-07,2.66055e-08,9.73035e-11,3.30991e-11,1.44145e-14,3.37501e-07,5.71217e-08,2.27762e-13,1.59861e-18,4.99461e-28,2.4446e-19,1.56528e-22,2.77072e-10,0.00349007,0.00721505
86,0.663873,669.054,213.198,3.49318e-07,1.55834,-1.55835,0.74144,28.3113,3.52434,5.38194e-05,6.49365e-14,1.54409e-07,3.32829e-08,9.15892e-11,3.07522e-11,1.12746e-14,3.44186e-07,5.71217e-08,1.91749e-13,1.24497e-18,2.63942e-28,1.55994e-19,1.0174e-22,2.77294e-10,0.00349258,0.0072151
87,0.577019,679.212,210.422,3.49318e-07,1.59885,-1.59885,0.716056,28.7941,3.50376,6.49677e-05,7.06785e-14,1.48821e-07,4.16088e-08,8.58309e-11,2.83672e-11,8.70279e-15,3.49299e-07,5.71217e-08,1.62217e-13,9.7761e-19,1.41531e-28,9.97496e-20,6.73367e-23,2.77487e-10,0.00349467,0.00721515
88,0.501527,689.323,207.676,3.49318e-07,1.6633,-1.66332,0.703617,29.3523,3.51179,7.98222e-05,7.82981e-14,1.46021e-07,5.17879e-08,7.92505e-11,2.55932e-11,6.42803e-15,3.52837e-07,5.71218e-08,1.37545e-13,7.75036e-19,7.68079e-29,6.30218e-20,4.53517e-23,2.77655e-10,0.00349644,0.00721519
89,0.435913,699.387,205.015,3.49318e-07,1.7629,-1.7629,0.708993,29.7698,3.53317,0.000100645,8.89635e-14,1.4692e-07,6.37511e-08,7.13095e-11,2.22412e-11,4.40323e-15,3.54881e-07,5.71218e-08,1.16771e-13,6.20789e-19,4.21193e-29,3.88288e-20,3.10705e-23,2.77802e-10,0.00349795,0.00721522
90,0.378882,709.405,202.465,3.49318e-07,1.89807,-1.89808,0.732613,30.215,3.57106,0.000130176,1.03618e-13,1.51466e-07,7.70706e-08,6.21905e-11,1.84884e-11,2.75758e-15,3.55635e-07,5.71218e-08,9.94263e-14,5.0191e-19,2.33379e-29,2.32214e-20,2.16381e-23,2.77932e-10,0.00349932,0.00721525
91,0.329313,719.383,200.048,3.49318e-07,2.06819,-2.06819,0.768739,30.6311,3.5995,0.000170977,1.22454e-13,1.58335e-07,9.09891e-08,5.26559e-11,1.47644e-11,1.59178e-15,3.55408e-07,5.71218e-08,8.51165e-14,4.07988e-19,1.30389e-29,1.35247e-20,1.53158e-23,2.78049e-10,0.00350063,0.00721528
92,0.286229,729.324,197.736,3.49318e-07,2.26371,-2.26371,0.807829,31.5732,3.68857,0.000224649,1.44721e-13,1.65444e-07,1.0463e-07,4.3562e-11,1.14702e-11,8.6866e-16,3.54551e-07,5.71218e-08,7.33516e-14,3.31838e-19,7.32375e-30,7.73239e-21,1.10175e-23,2.78154e-10,0.00350185,0.0072153
93,0.248782,739.231,195.55,3.49318e-07,2.48303,-2.48303,0.837739,32.0141,3.7342,0.000291098,1.6856e-13,1.70254e-07,1.1717e-07,3.54362e-11,8.79033e-12,4.606e-16,3.53388e-07,5.71218e-08,6.35767e-14,2.68598e-19,4.10705e-30,4.36094e-21,8.06376e-24,2.78249e-10,0.00350299,0.00721532
94,0.216234,749.111,193.482,3.49318e-07,2.71648,-2.71648,0.848803,32.3854,3.7935,0.000368211,1.91501e-13,1.70789e-07,1.28022e-07,2.84924e-11,6.72651e-12,2.43174e-16,3.52172e-07,5.71219e-08,5.53367e-14,2.15726e-19,2.28953e-30,2.43527e-21,6.01616e-24,2.78334e-10,0.00350403,0.00721534
95,0.187944,758.967,191.568,3.49318e-07,2.98758,-2.98758,0.834159,33.2631,3.83915,0.000451637,2.10638e-13,1.65712e-07,1.36831e-07,2.27233e-11,5.18544e-12,1.30054e-16,3.51073e-07,5.71219e-08,4.8283e-14,1.71506e-19,1.26217e-30,1.34777e-21,4.5951e-24,2.7841e-10,0.00350496,0.00721536
96,0.163355,768.805,189.789,3.49318e-07,3.29596,-3.29595,0.793451,33.6556,3.90225,0.000535261,2.23526e-13,1.54993e-07,1.43505e-07,1.80356e-11,4.0548e-12,7.14395e-17,3.50186e-07,5.71219e-08,4.2189e-14,1.34936e-19,1e-30,7.40906e-22,3.6168e-24,2.78477e-10,0.00350577,0.00721538
97,0.141984,778.645,188.601,3.49318e-07,3.96546,-3.96548,0.72222,36.331,3.8544,0.000611456,2.26625e-13,1.37869e-07,1.48121e-07,1.42468e-11,3.21999e-12,4.00826e-17,3.49547e-07,5.71219e-08,3.6773e-14,1.03918e-19,1e-30,3.98909e-22,2.9645e-24,2.78536e-10,0.00350644,0.00721539
98,0.123408,788.511,187.874,3.49318e-07,5.00771,-5.00769,0.632109,38.6854,3.7912,0.00067171,2.19399e-13,1.16679e-07,1.5093e-07,1.12594e-11,2.6139e-12,2.33233e-17,3.49149e-07,5.71219e-08,3.19783e-14,7.84677e-20,1e-30,2.1209e-22,2.56176e-24,2.78589e-10,0.00350699,0.0072154
99,0.107262,798.384,185.934,3.49318e-07,5.49987,-5.49987,0.558077,36.9106,3.62754,0.000706022,2.07095e-13,9.72467e-08,1.522e-07,9.06614e-12,2.21949e-12,1.52791e-17,3.48967e-07,5.71219e-08,2.8056e-14,6.01272e-20,1e-30,1.21183e-22,2.37005e-24,2.78638e-10,0.00350744,0.00721542
