layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
62,17.9565,59.6885,242.848,5e-06,5.08027,-5.08057,4.13903,2.24583,3.2242,5.4062e-07,1.47352e-14,8.17072e-07,9.87307e-11,4.93257e-10,2.25711e-10,1.07193e-11,1.23532e-07,4.23615e-08,4.27629e-11,2.16476e-15,3.77092e-20,6.69513e-14,3.20525e-09,2.80993e-10,0.00338785,0.00579494
63,15.6354,60.6858,240.952,5e-06,4.714,-4.71423,3.74488,2.08423,3.04162,6.21952e-07,1.5119e-14,7.30837e-07,1.29464e-10,4.96811e-10,2.27855e-10,9.77613e-12,1.24383e-07,4.2381e-08,3.36349e-11,1.53526e-15,1.66081e-20,4.18854e-14,2.99044e-09,2.82693e-10,0.00342122,0.00579099
64,13.6143,61.6753,238.924,5e-06,4.38631,-4.38649,3.38641,1.9429,2.87583,7.13017e-07,1.54842e-14,6.54483e-07,1.68737e-10,4.99575e-10,2.29662e-10,8.90838e-12,1.25327e-07,4.23962e-08,2.66622e-11,1.09596e-15,7.44733e-21,2.64677e-14,2.80261e-09,2.84098e-10,0.00344749,0.00578667
65,11.8545,62.6564,236.74,5e-06,4.09725,-4.09738,3.06316,1.82128,2.7344,8.14825e-07,1.58397e-14,5.87071e-07,2.18669e-10,5.0164e-10,2.31174e-10,8.1157e-12,1.2634e-07,4.24081e-08,2.13047e-11,7.88243e-16,3.40517e-21,1.6906e-14,2.638e-09,2.85258e-10,0.00346785,0.00578193
66,10.3222,63.6284,234.384,5e-06,3.84526,-3.84536,2.77357,1.718,2.6234,9.28466e-07,1.61938e-14,5.27675e-07,2.81827e-10,5.03074e-10,2.32423e-10,7.39566e-12,1.274e-07,4.24173e-08,1.71649e-11,5.71678e-16,1.58991e-21,1.09232e-14,2.49345e-09,2.86219e-10,0.00348334,0.00577674
67,8.9879,64.5906,231.834,5e-06,3.6293,-3.62937,2.51559,1.63239,2.53468,1.05506e-06,1.65544e-14,4.75449e-07,3.61279e-10,5.03939e-10,2.3344e-10,6.74429e-12,1.28487e-07,4.24246e-08,1.39479e-11,4.18447e-16,7.59193e-22,7.1437e-15,2.36635e-09,2.87014e-10,0.00349485,0.00577107
68,7.82611,65.5422,229.124,5e-06,3.44564,-3.4457,2.2855,1.56254,2.46959,1.19624e-06,1.69244e-14,4.29344e-07,4.61006e-10,5.04263e-10,2.34227e-10,6.15344e-12,1.29586e-07,4.24304e-08,1.14331e-11,3.09196e-16,3.70744e-22,4.72889e-15,2.25446e-09,2.87676e-10,0.00350315,0.005765
69,6.81449,66.4827,226.301,5e-06,3.29227,-3.29231,2.07958,1.50764,2.4398,1.35409e-06,1.73048e-14,3.88417e-07,5.86115e-10,5.04075e-10,2.34784e-10,5.61441e-12,1.3068e-07,4.2435e-08,9.45352e-12,2.30603e-16,1.84963e-22,3.16646e-15,2.15583e-09,2.88226e-10,0.00350892,0.00575864
70,5.93363,67.4117,223.428,5e-06,3.16558,-3.16562,1.89422,1.46574,2.40817,1.53124e-06,1.7694e-14,3.51811e-07,7.43283e-10,5.03385e-10,2.35098e-10,5.11921e-12,1.31759e-07,4.24387e-08,7.88202e-12,1.73473e-16,9.40666e-23,2.14233e-15,2.06877e-09,2.88686e-10,0.00351271,0.00575214
71,5.16664,68.3291,220.562,5e-06,3.06451,-3.06453,1.72622,1.43634,2.41081,1.73074e-06,1.80879e-14,3.188e-07,9.41106e-10,5.02199e-10,2.35161e-10,4.66235e-12,1.32813e-07,4.24416e-08,6.62252e-12,1.31481e-16,4.86269e-23,1.4625e-15,1.99179e-09,2.89071e-10,0.00351503,0.00574564
