layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
86,0.648866,677.24,213.453,6.83585e-07,1.60848,-1.60844,0.739308,28.9131,3.45018,4.60091e-05,6.43276e-14,1.50185e-07,3.77873e-08,1.33283e-10,4.77833e-11,2.66251e-14,7.12482e-07,6.78937e-08,2.52981e-13,1.47066e-18,3.91133e-28,2.84632e-19,1.3294e-24,2.76868e-10,0.00349413,0.00709622
87,0.564931,687.309,210.663,6.83585e-07,1.64914,-1.64911,0.712494,29.2999,3.44175,5.50761e-05,6.95632e-14,1.44052e-07,4.69822e-08,1.25e-10,4.42855e-11,2.0785e-14,7.27925e-07,6.78937e-08,2.1217e-13,1.14595e-18,2.0706e-28,1.8121e-19,8.28733e-25,2.77074e-10,0.00349614,0.00709627
88,0.491853,697.329,207.888,6.83585e-07,1.70124,-1.70114,0.686427,29.7448,3.4549,6.59119e-05,7.52085e-14,1.38184e-07,5.85134e-08,1.17459e-10,4.11253e-11,1.63007e-14,7.40417e-07,6.78938e-08,1.79122e-13,8.98254e-19,1.11062e-28,1.16426e-19,5.26905e-25,2.77253e-10,0.00349783,0.00709631
89,0.428229,707.298,205.177,6.83585e-07,1.77529,-1.77521,0.665513,30.038,3.49168,7.94998e-05,8.18954e-14,1.33502e-07,7.29801e-08,1.09944e-10,3.79315e-11,1.26074e-14,7.49915e-07,6.78938e-08,1.51721e-13,7.0828e-19,6.00843e-29,7.47187e-20,3.41405e-25,2.7741e-10,0.00349925,0.00709634
90,0.372835,717.22,202.573,6.83585e-07,1.87812,-1.878,0.656562,30.3758,3.5363,9.78212e-05,9.08648e-14,1.3137e-07,9.07948e-08,1.01322e-10,3.41813e-11,9.29875e-15,7.56412e-07,6.78938e-08,1.28435e-13,5.62274e-19,3.26505e-29,4.71213e-20,2.25339e-25,2.77547e-10,0.00350046,0.00709637
91,0.324606,727.098,200.114,6.83585e-07,2.02113,-2.02105,0.665212,30.7126,3.57954,0.000123966,1.03679e-13,1.32847e-07,1.11858e-07,9.0803e-11,2.95826e-11,6.31716e-15,7.6007e-07,6.78938e-08,1.08526e-13,4.49944e-19,1.78037e-29,2.87835e-20,1.51389e-25,2.77668e-10,0.00350157,0.00709639
92,0.282616,736.937,197.794,6.83585e-07,2.2052,-2.20507,0.692312,31.6195,3.66763,0.000161609,1.21567e-13,1.37951e-07,1.35276e-07,7.86601e-11,2.44037e-11,3.89394e-15,7.61298e-07,6.78938e-08,9.18506e-14,3.63139e-19,9.77989e-30,1.69829e-20,1.0351e-25,2.77775e-10,0.00350258,0.00709642
93,0.246058,746.744,195.64,6.83585e-07,2.43506,-2.43496,0.731399,32.0891,3.71733,0.000213991,1.44612e-13,1.45189e-07,1.5948e-07,6.60248e-11,1.92947e-11,2.20042e-15,7.60734e-07,6.78939e-08,7.82178e-14,2.94579e-19,5.41377e-30,9.73574e-21,7.20466e-26,2.77872e-10,0.00350351,0.00709644
94,0.214229,756.523,193.647,6.83585e-07,2.69897,-2.69882,0.770704,32.5186,3.76257,0.000282422,1.71304e-13,1.52018e-07,1.82608e-07,5.41148e-11,1.48451e-11,1.17476e-15,7.59102e-07,6.78939e-08,6.71639e-14,2.38826e-19,3.00958e-30,5.47531e-21,5.11338e-26,2.7796e-10,0.00350439,0.00709646
95,0.186517,766.283,191.831,6.83585e-07,3.01335,-3.01319,0.796218,33.4937,3.80307,0.000365076,1.98498e-13,1.55514e-07,2.02998e-07,4.36423e-11,1.13037e-11,6.12587e-16,7.57058e-07,6.78939e-08,5.80853e-14,1.92296e-19,1.66669e-30,3.03893e-21,3.71435e-26,2.78039e-10,0.00350521,0.00709647
96,0.16239,776.03,190.156,6.83585e-07,3.36765,-3.36737,0.797376,33.9593,3.84634,0.000456187,2.22129e-13,1.53501e-07,2.19475e-07,3.48538e-11,8.64903e-12,3.21832e-16,7.55099e-07,6.78939e-08,5.04909e-14,1.53258e-19,1e-30,1.67284e-21,2.78232e-26,2.78111e-10,0.00350597,0.00709649
97,0.141384,785.782,189.047,6.83585e-07,4.07767,-4.07733,0.760949,36.6724,3.79785,0.000546252,2.36313e-13,1.43413e-07,2.31467e-07,2.76098e-11,6.70167e-12,1.71751e-16,7.53533e-07,6.78939e-08,4.38958e-14,1.19448e-19,1e-30,9.01362e-22,2.17666e-26,2.78176e-10,0.00350664,0.0070965
98,0.123095,795.563,188.363,6.83585e-07,5.14834,-5.14783,0.691868,38.9808,3.72549,0.000622201,2.3768e-13,1.26255e-07,2.39025e-07,2.18439e-11,5.32431e-12,9.5688e-17,7.52493e-07,6.78939e-08,3.81424e-14,9.11288e-20,1e-30,4.79921e-22,1.81019e-26,2.78234e-10,0.0035072,0.00709652
99,0.107172,805.352,186.443,6.83585e-07,5.65191,-5.65137,0.625568,37.2051,3.56995,0.000667656,2.29659e-13,1.07863e-07,2.42523e-07,1.76165e-11,4.46235e-12,6.10148e-17,7.51998e-07,6.78939e-08,3.3473e-14,7.03365e-20,1e-30,2.74408e-22,1.63772e-26,2.7829e-10,0.00350769,0.00709653
